index,op,Cin,Hin,Win,stride,kw,kh,Cout,Hout,Wout,MAC
1,Reshape,384,1,1,1,1,1,1,1,384,0
2,OP_36,128,1,1,1,1,1,128,384,1,0
3,Reshape,128,384,1,1,1,1,128,1,384,0
4,StridedSlice,128,1,384,1,1,1,128,1,383,0
5,Pad,128,1,383,1,1,1,128,1,384,0
6,StridedSlice,128,1,384,1,1,1,128,1,383,0
7,Pad,128,1,383,1,1,1,128,1,384,0
8,Concat,128,1,384,1,1,1,384,1,384,0
9,FullyConnected,384,1,384,1,1,1,512,1,1,196608
10,OP_53,384,1,1,1,1,1,384,1,1,0
11,OP_114,384,1,1,1,1,1,384,1,1,0
12,Reshape,384,1,1,1,1,1,384,1,1,0
13,Mul,384,1,1,1,1,1,384,1,384,0
14,Reshape,384,1,384,1,1,1,384,1,384,0
15,OP_41,1,1,1,1,1,1,384,1,384,0
16,Mul,384,1,384,1,1,1,384,1,384,0
17,OP_36,512,1,1,1,1,1,512,1,384,0
18,Shortcut,512,1,384,1,0,0,512,1,384,196608
19,Shortcut,512,1,384,1,0,0,512,1,384,196608
20,Add,512,1,384,1,1,1,512,1,384,0
21,FullyConnected,512,1,384,1,1,1,128,1,1,65536
22,Reshape,128,1,1,1,1,1,32,384,4,0
23,Transpose,32,384,4,1,1,1,32,4,384,0
24,FullyConnected,512,1,384,1,1,1,128,1,1,65536
25,FullyConnected,128,1,1,1,1,1,128,1,1,16384
26,Reshape,128,1,1,1,1,1,32,384,4,0
27,Transpose,32,384,4,1,1,1,32,4,384,0
28,FullyConnected,128,1,1,1,1,1,128,1,1,16384
29,Reshape,128,1,1,1,1,1,32,384,4,0
30,Transpose,32,384,4,1,1,1,32,4,384,0
31,Transpose,32,4,384,1,1,1,384,4,32,0
32,Reshape,32,4,384,1,1,1,32,4,384,0
33,OP_49,1,1,1,1,1,1,32,1,384,0
34,Reshape,384,4,32,1,1,1,384,4,32,0
35,OP_49,1,1,1,1,1,1,384,1,32,0
36,Reshape,384,1,32,1,1,1,384,1,1,0
37,Reshape,384,1,32,1,1,1,384,1,1,0
38,Reshape,384,1,32,1,1,1,384,1,1,0
39,Reshape,384,1,32,1,1,1,384,1,1,0
40,Transpose,384,1,1,1,1,1,32,1,1,0
41,FullyConnected,32,1,384,1,1,1,384,1,1,12288
42,Transpose,384,1,1,1,1,1,32,1,1,0
43,FullyConnected,32,1,384,1,1,1,384,1,1,12288
44,Transpose,384,1,1,1,1,1,32,1,1,0
45,FullyConnected,32,1,384,1,1,1,384,1,1,12288
46,Transpose,384,1,1,1,1,1,32,1,1,0
47,FullyConnected,32,1,384,1,1,1,384,1,1,12288
48,OP_83,384,1,1,1,1,1,384,4,384,0
49,Mul,384,4,384,1,1,1,384,4,384,0
50,Reshape,384,4,384,1,1,1,384,4,384,0
51,Mul,384,4,384,1,1,1,384,4,384,0
52,Add,384,4,384,1,1,1,384,4,384,0
53,Softmax,384,4,384,1,1,1,384,4,384,0
54,Reshape,384,4,384,1,1,1,384,4,384,0
55,OP_49,1,1,1,1,1,1,384,1,384,0
56,Reshape,32,4,384,1,1,1,32,4,384,0
57,OP_49,1,1,1,1,1,1,32,1,384,0
58,Reshape,32,1,384,1,1,1,32,1,1,0
59,Reshape,32,1,384,1,1,1,32,1,1,0
60,Reshape,32,1,384,1,1,1,32,1,1,0
61,Reshape,32,1,384,1,1,1,32,1,1,0
62,Transpose,32,1,1,1,1,1,384,1,1,0
63,FullyConnected,384,1,384,1,1,1,32,1,1,12288
64,Transpose,32,1,1,1,1,1,384,1,1,0
65,FullyConnected,384,1,384,1,1,1,32,1,1,12288
66,Transpose,32,1,1,1,1,1,384,1,1,0
67,FullyConnected,384,1,384,1,1,1,32,1,1,12288
68,Transpose,32,1,1,1,1,1,384,1,1,0
69,FullyConnected,384,1,384,1,1,1,32,1,1,12288
70,OP_83,32,1,1,1,1,1,32,4,384,0
71,Reshape,32,4,384,1,1,1,32,4,384,0
72,Transpose,32,4,384,1,1,1,32,384,4,0
73,Reshape,32,384,4,1,1,1,128,1,1,0
74,FullyConnected,128,1,1,1,1,1,128,1,1,16384
75,FullyConnected,512,1,384,1,1,1,128,1,1,65536
76,Add,128,1,1,1,1,1,128,1,1,0
77,Reshape,128,1,1,1,1,1,128,1,384,0
78,Add,128,1,384,1,1,1,128,1,384,0
79,FullyConnected,128,1,384,1,1,1,512,1,1,65536
80,FullyConnected,512,1,384,1,1,1,128,1,1,65536
81,Shortcut,128,1,384,1,0,0,128,1,384,49152
82,Add,128,1,384,1,1,1,128,1,384,0
83,FullyConnected,128,1,384,1,1,1,512,1,1,65536
84,FullyConnected,512,1,384,1,1,1,128,1,1,65536
85,Shortcut,128,1,384,1,0,0,128,1,384,49152
86,Add,128,1,384,1,1,1,128,1,384,0
87,FullyConnected,128,1,384,1,1,1,512,1,1,65536
88,FullyConnected,512,1,384,1,1,1,128,1,1,65536
89,Shortcut,128,1,384,1,0,0,128,1,384,49152
90,Add,128,1,384,1,1,1,128,1,384,0
91,FullyConnected,128,1,384,1,1,1,512,1,1,65536
92,FullyConnected,512,1,384,1,1,1,128,1,1,65536
93,Shortcut,128,1,384,1,0,0,128,1,384,49152
94,FullyConnected,128,1,384,1,1,1,512,1,1,65536
95,Shortcut,512,1,384,1,0,0,512,1,384,196608
96,Add,512,1,384,1,1,1,512,1,384,0
97,FullyConnected,512,1,384,1,1,1,128,1,1,65536
98,Reshape,128,1,1,1,1,1,32,384,4,0
99,Transpose,32,384,4,1,1,1,32,4,384,0
100,FullyConnected,512,1,384,1,1,1,128,1,1,65536
101,FullyConnected,128,1,1,1,1,1,128,1,1,16384
102,Reshape,128,1,1,1,1,1,32,384,4,0
103,Transpose,32,384,4,1,1,1,32,4,384,0
104,FullyConnected,128,1,1,1,1,1,128,1,1,16384
105,Reshape,128,1,1,1,1,1,32,384,4,0
106,Transpose,32,384,4,1,1,1,32,4,384,0
107,Transpose,32,4,384,1,1,1,384,4,32,0
108,Reshape,32,4,384,1,1,1,32,4,384,0
109,OP_49,1,1,1,1,1,1,32,1,384,0
110,Reshape,384,4,32,1,1,1,384,4,32,0
111,OP_49,1,1,1,1,1,1,384,1,32,0
112,Reshape,384,1,32,1,1,1,384,1,1,0
113,Reshape,384,1,32,1,1,1,384,1,1,0
114,Reshape,384,1,32,1,1,1,384,1,1,0
115,Reshape,384,1,32,1,1,1,384,1,1,0
116,Transpose,384,1,1,1,1,1,32,1,1,0
117,FullyConnected,32,1,384,1,1,1,384,1,1,12288
118,Transpose,384,1,1,1,1,1,32,1,1,0
119,FullyConnected,32,1,384,1,1,1,384,1,1,12288
120,Transpose,384,1,1,1,1,1,32,1,1,0
121,FullyConnected,32,1,384,1,1,1,384,1,1,12288
122,Transpose,384,1,1,1,1,1,32,1,1,0
123,FullyConnected,32,1,384,1,1,1,384,1,1,12288
124,OP_83,384,1,1,1,1,1,384,4,384,0
125,Mul,384,4,384,1,1,1,384,4,384,0
126,Reshape,384,4,384,1,1,1,384,4,384,0
127,Mul,384,4,384,1,1,1,384,4,384,0
128,Add,384,4,384,1,1,1,384,4,384,0
129,Softmax,384,4,384,1,1,1,384,4,384,0
130,Reshape,384,4,384,1,1,1,384,4,384,0
131,OP_49,1,1,1,1,1,1,384,1,384,0
132,Reshape,32,4,384,1,1,1,32,4,384,0
133,OP_49,1,1,1,1,1,1,32,1,384,0
134,Reshape,32,1,384,1,1,1,32,1,1,0
135,Reshape,32,1,384,1,1,1,32,1,1,0
136,Reshape,32,1,384,1,1,1,32,1,1,0
137,Reshape,32,1,384,1,1,1,32,1,1,0
138,Transpose,32,1,1,1,1,1,384,1,1,0
139,FullyConnected,384,1,384,1,1,1,32,1,1,12288
140,Transpose,32,1,1,1,1,1,384,1,1,0
141,FullyConnected,384,1,384,1,1,1,32,1,1,12288
142,Transpose,32,1,1,1,1,1,384,1,1,0
143,FullyConnected,384,1,384,1,1,1,32,1,1,12288
144,Transpose,32,1,1,1,1,1,384,1,1,0
145,FullyConnected,384,1,384,1,1,1,32,1,1,12288
146,OP_83,32,1,1,1,1,1,32,4,384,0
147,Reshape,32,4,384,1,1,1,32,4,384,0
148,Transpose,32,4,384,1,1,1,32,384,4,0
149,Reshape,32,384,4,1,1,1,128,1,1,0
150,FullyConnected,128,1,1,1,1,1,128,1,1,16384
151,FullyConnected,512,1,384,1,1,1,128,1,1,65536
152,Add,128,1,1,1,1,1,128,1,1,0
153,Reshape,128,1,1,1,1,1,128,1,384,0
154,Add,128,1,384,1,1,1,128,1,384,0
155,FullyConnected,128,1,384,1,1,1,512,1,1,65536
156,FullyConnected,512,1,384,1,1,1,128,1,1,65536
157,Shortcut,128,1,384,1,0,0,128,1,384,49152
158,Add,128,1,384,1,1,1,128,1,384,0
159,FullyConnected,128,1,384,1,1,1,512,1,1,65536
160,FullyConnected,512,1,384,1,1,1,128,1,1,65536
161,Shortcut,128,1,384,1,0,0,128,1,384,49152
162,Add,128,1,384,1,1,1,128,1,384,0
163,FullyConnected,128,1,384,1,1,1,512,1,1,65536
164,FullyConnected,512,1,384,1,1,1,128,1,1,65536
165,Shortcut,128,1,384,1,0,0,128,1,384,49152
166,Add,128,1,384,1,1,1,128,1,384,0
167,FullyConnected,128,1,384,1,1,1,512,1,1,65536
168,FullyConnected,512,1,384,1,1,1,128,1,1,65536
169,Shortcut,128,1,384,1,0,0,128,1,384,49152
170,FullyConnected,128,1,384,1,1,1,512,1,1,65536
171,Shortcut,512,1,384,1,0,0,512,1,384,196608
172,Add,512,1,384,1,1,1,512,1,384,0
173,FullyConnected,512,1,384,1,1,1,128,1,1,65536
174,Reshape,128,1,1,1,1,1,32,384,4,0
175,Transpose,32,384,4,1,1,1,32,4,384,0
176,FullyConnected,512,1,384,1,1,1,128,1,1,65536
177,FullyConnected,128,1,1,1,1,1,128,1,1,16384
178,Reshape,128,1,1,1,1,1,32,384,4,0
179,Transpose,32,384,4,1,1,1,32,4,384,0
180,FullyConnected,128,1,1,1,1,1,128,1,1,16384
181,Reshape,128,1,1,1,1,1,32,384,4,0
182,Transpose,32,384,4,1,1,1,32,4,384,0
183,Transpose,32,4,384,1,1,1,384,4,32,0
184,Reshape,32,4,384,1,1,1,32,4,384,0
185,OP_49,1,1,1,1,1,1,32,1,384,0
186,Reshape,384,4,32,1,1,1,384,4,32,0
187,OP_49,1,1,1,1,1,1,384,1,32,0
188,Reshape,384,1,32,1,1,1,384,1,1,0
189,Reshape,384,1,32,1,1,1,384,1,1,0
190,Reshape,384,1,32,1,1,1,384,1,1,0
191,Reshape,384,1,32,1,1,1,384,1,1,0
192,Transpose,384,1,1,1,1,1,32,1,1,0
193,FullyConnected,32,1,384,1,1,1,384,1,1,12288
194,Transpose,384,1,1,1,1,1,32,1,1,0
195,FullyConnected,32,1,384,1,1,1,384,1,1,12288
196,Transpose,384,1,1,1,1,1,32,1,1,0
197,FullyConnected,32,1,384,1,1,1,384,1,1,12288
198,Transpose,384,1,1,1,1,1,32,1,1,0
199,FullyConnected,32,1,384,1,1,1,384,1,1,12288
200,OP_83,384,1,1,1,1,1,384,4,384,0
201,Mul,384,4,384,1,1,1,384,4,384,0
202,Reshape,384,4,384,1,1,1,384,4,384,0
203,Mul,384,4,384,1,1,1,384,4,384,0
204,Add,384,4,384,1,1,1,384,4,384,0
205,Softmax,384,4,384,1,1,1,384,4,384,0
206,Reshape,384,4,384,1,1,1,384,4,384,0
207,OP_49,1,1,1,1,1,1,384,1,384,0
208,Reshape,32,4,384,1,1,1,32,4,384,0
209,OP_49,1,1,1,1,1,1,32,1,384,0
210,Reshape,32,1,384,1,1,1,32,1,1,0
211,Reshape,32,1,384,1,1,1,32,1,1,0
212,Reshape,32,1,384,1,1,1,32,1,1,0
213,Reshape,32,1,384,1,1,1,32,1,1,0
214,Transpose,32,1,1,1,1,1,384,1,1,0
215,FullyConnected,384,1,384,1,1,1,32,1,1,12288
216,Transpose,32,1,1,1,1,1,384,1,1,0
217,FullyConnected,384,1,384,1,1,1,32,1,1,12288
218,Transpose,32,1,1,1,1,1,384,1,1,0
219,FullyConnected,384,1,384,1,1,1,32,1,1,12288
220,Transpose,32,1,1,1,1,1,384,1,1,0
221,FullyConnected,384,1,384,1,1,1,32,1,1,12288
222,OP_83,32,1,1,1,1,1,32,4,384,0
223,Reshape,32,4,384,1,1,1,32,4,384,0
224,Transpose,32,4,384,1,1,1,32,384,4,0
225,Reshape,32,384,4,1,1,1,128,1,1,0
226,FullyConnected,128,1,1,1,1,1,128,1,1,16384
227,FullyConnected,512,1,384,1,1,1,128,1,1,65536
228,Add,128,1,1,1,1,1,128,1,1,0
229,Reshape,128,1,1,1,1,1,128,1,384,0
230,Add,128,1,384,1,1,1,128,1,384,0
231,FullyConnected,128,1,384,1,1,1,512,1,1,65536
232,FullyConnected,512,1,384,1,1,1,128,1,1,65536
233,Shortcut,128,1,384,1,0,0,128,1,384,49152
234,Add,128,1,384,1,1,1,128,1,384,0
235,FullyConnected,128,1,384,1,1,1,512,1,1,65536
236,FullyConnected,512,1,384,1,1,1,128,1,1,65536
237,Shortcut,128,1,384,1,0,0,128,1,384,49152
238,Add,128,1,384,1,1,1,128,1,384,0
239,FullyConnected,128,1,384,1,1,1,512,1,1,65536
240,FullyConnected,512,1,384,1,1,1,128,1,1,65536
241,Shortcut,128,1,384,1,0,0,128,1,384,49152
242,Add,128,1,384,1,1,1,128,1,384,0
243,FullyConnected,128,1,384,1,1,1,512,1,1,65536
244,FullyConnected,512,1,384,1,1,1,128,1,1,65536
245,Shortcut,128,1,384,1,0,0,128,1,384,49152
246,FullyConnected,128,1,384,1,1,1,512,1,1,65536
247,Shortcut,512,1,384,1,0,0,512,1,384,196608
248,Add,512,1,384,1,1,1,512,1,384,0
249,FullyConnected,512,1,384,1,1,1,128,1,1,65536
250,Reshape,128,1,1,1,1,1,32,384,4,0
251,Transpose,32,384,4,1,1,1,32,4,384,0
252,FullyConnected,512,1,384,1,1,1,128,1,1,65536
253,FullyConnected,128,1,1,1,1,1,128,1,1,16384
254,Reshape,128,1,1,1,1,1,32,384,4,0
255,Transpose,32,384,4,1,1,1,32,4,384,0
256,FullyConnected,128,1,1,1,1,1,128,1,1,16384
257,Reshape,128,1,1,1,1,1,32,384,4,0
258,Transpose,32,384,4,1,1,1,32,4,384,0
259,Transpose,32,4,384,1,1,1,384,4,32,0
260,Reshape,32,4,384,1,1,1,32,4,384,0
261,OP_49,1,1,1,1,1,1,32,1,384,0
262,Reshape,384,4,32,1,1,1,384,4,32,0
263,OP_49,1,1,1,1,1,1,384,1,32,0
264,Reshape,384,1,32,1,1,1,384,1,1,0
265,Reshape,384,1,32,1,1,1,384,1,1,0
266,Reshape,384,1,32,1,1,1,384,1,1,0
267,Reshape,384,1,32,1,1,1,384,1,1,0
268,Transpose,384,1,1,1,1,1,32,1,1,0
269,FullyConnected,32,1,384,1,1,1,384,1,1,12288
270,Transpose,384,1,1,1,1,1,32,1,1,0
271,FullyConnected,32,1,384,1,1,1,384,1,1,12288
272,Transpose,384,1,1,1,1,1,32,1,1,0
273,FullyConnected,32,1,384,1,1,1,384,1,1,12288
274,Transpose,384,1,1,1,1,1,32,1,1,0
275,FullyConnected,32,1,384,1,1,1,384,1,1,12288
276,OP_83,384,1,1,1,1,1,384,4,384,0
277,Mul,384,4,384,1,1,1,384,4,384,0
278,Reshape,384,4,384,1,1,1,384,4,384,0
279,Mul,384,4,384,1,1,1,384,4,384,0
280,Add,384,4,384,1,1,1,384,4,384,0
281,Softmax,384,4,384,1,1,1,384,4,384,0
282,Reshape,384,4,384,1,1,1,384,4,384,0
283,OP_49,1,1,1,1,1,1,384,1,384,0
284,Reshape,32,4,384,1,1,1,32,4,384,0
285,OP_49,1,1,1,1,1,1,32,1,384,0
286,Reshape,32,1,384,1,1,1,32,1,1,0
287,Reshape,32,1,384,1,1,1,32,1,1,0
288,Reshape,32,1,384,1,1,1,32,1,1,0
289,Reshape,32,1,384,1,1,1,32,1,1,0
290,Transpose,32,1,1,1,1,1,384,1,1,0
291,FullyConnected,384,1,384,1,1,1,32,1,1,12288
292,Transpose,32,1,1,1,1,1,384,1,1,0
293,FullyConnected,384,1,384,1,1,1,32,1,1,12288
294,Transpose,32,1,1,1,1,1,384,1,1,0
295,FullyConnected,384,1,384,1,1,1,32,1,1,12288
296,Transpose,32,1,1,1,1,1,384,1,1,0
297,FullyConnected,384,1,384,1,1,1,32,1,1,12288
298,OP_83,32,1,1,1,1,1,32,4,384,0
299,Reshape,32,4,384,1,1,1,32,4,384,0
300,Transpose,32,4,384,1,1,1,32,384,4,0
301,Reshape,32,384,4,1,1,1,128,1,1,0
302,FullyConnected,128,1,1,1,1,1,128,1,1,16384
303,FullyConnected,512,1,384,1,1,1,128,1,1,65536
304,Add,128,1,1,1,1,1,128,1,1,0
305,Reshape,128,1,1,1,1,1,128,1,384,0
306,Add,128,1,384,1,1,1,128,1,384,0
307,FullyConnected,128,1,384,1,1,1,512,1,1,65536
308,FullyConnected,512,1,384,1,1,1,128,1,1,65536
309,Shortcut,128,1,384,1,0,0,128,1,384,49152
310,Add,128,1,384,1,1,1,128,1,384,0
311,FullyConnected,128,1,384,1,1,1,512,1,1,65536
312,FullyConnected,512,1,384,1,1,1,128,1,1,65536
313,Shortcut,128,1,384,1,0,0,128,1,384,49152
314,Add,128,1,384,1,1,1,128,1,384,0
315,FullyConnected,128,1,384,1,1,1,512,1,1,65536
316,FullyConnected,512,1,384,1,1,1,128,1,1,65536
317,Shortcut,128,1,384,1,0,0,128,1,384,49152
318,Add,128,1,384,1,1,1,128,1,384,0
319,FullyConnected,128,1,384,1,1,1,512,1,1,65536
320,FullyConnected,512,1,384,1,1,1,128,1,1,65536
321,Shortcut,128,1,384,1,0,0,128,1,384,49152
322,FullyConnected,128,1,384,1,1,1,512,1,1,65536
323,Shortcut,512,1,384,1,0,0,512,1,384,196608
324,Add,512,1,384,1,1,1,512,1,384,0
325,FullyConnected,512,1,384,1,1,1,128,1,1,65536
326,Reshape,128,1,1,1,1,1,32,384,4,0
327,Transpose,32,384,4,1,1,1,32,4,384,0
328,FullyConnected,512,1,384,1,1,1,128,1,1,65536
329,FullyConnected,128,1,1,1,1,1,128,1,1,16384
330,Reshape,128,1,1,1,1,1,32,384,4,0
331,Transpose,32,384,4,1,1,1,32,4,384,0
332,FullyConnected,128,1,1,1,1,1,128,1,1,16384
333,Reshape,128,1,1,1,1,1,32,384,4,0
334,Transpose,32,384,4,1,1,1,32,4,384,0
335,Transpose,32,4,384,1,1,1,384,4,32,0
336,Reshape,32,4,384,1,1,1,32,4,384,0
337,OP_49,1,1,1,1,1,1,32,1,384,0
338,Reshape,384,4,32,1,1,1,384,4,32,0
339,OP_49,1,1,1,1,1,1,384,1,32,0
340,Reshape,384,1,32,1,1,1,384,1,1,0
341,Reshape,384,1,32,1,1,1,384,1,1,0
342,Reshape,384,1,32,1,1,1,384,1,1,0
343,Reshape,384,1,32,1,1,1,384,1,1,0
344,Transpose,384,1,1,1,1,1,32,1,1,0
345,FullyConnected,32,1,384,1,1,1,384,1,1,12288
346,Transpose,384,1,1,1,1,1,32,1,1,0
347,FullyConnected,32,1,384,1,1,1,384,1,1,12288
348,Transpose,384,1,1,1,1,1,32,1,1,0
349,FullyConnected,32,1,384,1,1,1,384,1,1,12288
350,Transpose,384,1,1,1,1,1,32,1,1,0
351,FullyConnected,32,1,384,1,1,1,384,1,1,12288
352,OP_83,384,1,1,1,1,1,384,4,384,0
353,Mul,384,4,384,1,1,1,384,4,384,0
354,Reshape,384,4,384,1,1,1,384,4,384,0
355,Mul,384,4,384,1,1,1,384,4,384,0
356,Add,384,4,384,1,1,1,384,4,384,0
357,Softmax,384,4,384,1,1,1,384,4,384,0
358,Reshape,384,4,384,1,1,1,384,4,384,0
359,OP_49,1,1,1,1,1,1,384,1,384,0
360,Reshape,32,4,384,1,1,1,32,4,384,0
361,OP_49,1,1,1,1,1,1,32,1,384,0
362,Reshape,32,1,384,1,1,1,32,1,1,0
363,Reshape,32,1,384,1,1,1,32,1,1,0
364,Reshape,32,1,384,1,1,1,32,1,1,0
365,Reshape,32,1,384,1,1,1,32,1,1,0
366,Transpose,32,1,1,1,1,1,384,1,1,0
367,FullyConnected,384,1,384,1,1,1,32,1,1,12288
368,Transpose,32,1,1,1,1,1,384,1,1,0
369,FullyConnected,384,1,384,1,1,1,32,1,1,12288
370,Transpose,32,1,1,1,1,1,384,1,1,0
371,FullyConnected,384,1,384,1,1,1,32,1,1,12288
372,Transpose,32,1,1,1,1,1,384,1,1,0
373,FullyConnected,384,1,384,1,1,1,32,1,1,12288
374,OP_83,32,1,1,1,1,1,32,4,384,0
375,Reshape,32,4,384,1,1,1,32,4,384,0
376,Transpose,32,4,384,1,1,1,32,384,4,0
377,Reshape,32,384,4,1,1,1,128,1,1,0
378,FullyConnected,128,1,1,1,1,1,128,1,1,16384
379,FullyConnected,512,1,384,1,1,1,128,1,1,65536
380,Add,128,1,1,1,1,1,128,1,1,0
381,Reshape,128,1,1,1,1,1,128,1,384,0
382,Add,128,1,384,1,1,1,128,1,384,0
383,FullyConnected,128,1,384,1,1,1,512,1,1,65536
384,FullyConnected,512,1,384,1,1,1,128,1,1,65536
385,Shortcut,128,1,384,1,0,0,128,1,384,49152
386,Add,128,1,384,1,1,1,128,1,384,0
387,FullyConnected,128,1,384,1,1,1,512,1,1,65536
388,FullyConnected,512,1,384,1,1,1,128,1,1,65536
389,Shortcut,128,1,384,1,0,0,128,1,384,49152
390,Add,128,1,384,1,1,1,128,1,384,0
391,FullyConnected,128,1,384,1,1,1,512,1,1,65536
392,FullyConnected,512,1,384,1,1,1,128,1,1,65536
393,Shortcut,128,1,384,1,0,0,128,1,384,49152
394,Add,128,1,384,1,1,1,128,1,384,0
395,FullyConnected,128,1,384,1,1,1,512,1,1,65536
396,FullyConnected,512,1,384,1,1,1,128,1,1,65536
397,Shortcut,128,1,384,1,0,0,128,1,384,49152
398,FullyConnected,128,1,384,1,1,1,512,1,1,65536
399,Shortcut,512,1,384,1,0,0,512,1,384,196608
